OS,Python,Hardware,Run,Score,Processing_Time,Project
Linux-Focal,3.7,amd64,5.0,0.835,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,5.0,0.825,54.0,healthcareai-py
MacOS,3.7,amd64,5.0,0.845,117.0,healthcareai-py
Windows,3.7,amd64,5.0,0.845,137.0,healthcareai-py
Linux-Xenial,3.8,amd64,6.0,0.84,59.0,healthcareai-py
Linux-Xenial,3.6,amd64,6.0,0.88,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,6.0,0.825,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,6.0,0.84,49.0,healthcareai-py
Linux-Focal,3.7,amd64,6.0,0.82,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,6.0,0.875,56.0,healthcareai-py
MacOS,3.7,amd64,6.0,0.835,114.0,healthcareai-py
Windows,3.7,amd64,6.0,0.855,143.0,healthcareai-py
Linux-Xenial,3.8,amd64,7.0,0.895,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,7.0,0.85,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,7.0,0.82,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,7.0,0.88,46.0,healthcareai-py
Linux-Focal,3.7,amd64,7.0,0.865,46.0,healthcareai-py
Linux-Xenial,3.7,arm64,7.0,0.835,54.0,healthcareai-py
MacOS,3.7,amd64,7.0,0.88,112.0,healthcareai-py
Windows,3.7,amd64,7.0,0.86,148.0,healthcareai-py
Linux-Xenial,3.8,amd64,8.0,0.88,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,8.0,0.81,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,8.0,0.875,53.0,healthcareai-py
Linux-Bionic,3.7,amd64,8.0,0.83,47.0,healthcareai-py
Linux-Focal,3.7,amd64,8.0,0.86,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,8.0,0.845,54.0,healthcareai-py
MacOS,3.7,amd64,8.0,0.84,115.0,healthcareai-py
Windows,3.7,amd64,8.0,0.84,139.0,healthcareai-py
Linux-Xenial,3.8,amd64,9.0,0.845,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,9.0,0.855,69.0,healthcareai-py
Linux-Xenial,3.7,amd64,9.0,0.885,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,9.0,0.89,46.0,healthcareai-py
Linux-Focal,3.7,amd64,9.0,0.84,46.0,healthcareai-py
Linux-Xenial,3.7,arm64,9.0,0.8,52.0,healthcareai-py
MacOS,3.7,amd64,9.0,0.875,106.0,healthcareai-py
Windows,3.7,amd64,9.0,0.85,140.0,healthcareai-py
Linux-Xenial,3.8,amd64,10.0,0.86,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,10.0,0.865,62.0,healthcareai-py
Linux-Xenial,3.7,amd64,10.0,0.89,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,10.0,0.88,46.0,healthcareai-py
Linux-Focal,3.7,amd64,10.0,0.815,49.0,healthcareai-py
Linux-Xenial,3.7,arm64,10.0,0.88,52.0,healthcareai-py
MacOS,3.7,amd64,10.0,0.865,106.0,healthcareai-py
Windows,3.7,amd64,10.0,0.84,140.0,healthcareai-py
Linux-Xenial,3.8,amd64,11.0,0.845,56.0,healthcareai-py
Linux-Xenial,3.6,amd64,11.0,0.85,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,11.0,0.8,54.0,healthcareai-py
Linux-Bionic,3.7,amd64,11.0,0.82,48.0,healthcareai-py
Linux-Focal,3.7,amd64,11.0,0.865,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,11.0,0.855,52.0,healthcareai-py
MacOS,3.7,amd64,11.0,0.835,112.0,healthcareai-py
Windows,3.7,amd64,11.0,0.845,148.0,healthcareai-py
Linux-Xenial,3.8,amd64,12.0,0.885,61.0,healthcareai-py
Linux-Xenial,3.6,amd64,12.0,0.865,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,12.0,0.85,57.0,healthcareai-py
Linux-Bionic,3.7,amd64,12.0,0.88,48.0,healthcareai-py
Linux-Focal,3.7,amd64,12.0,0.865,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,12.0,0.855,55.0,healthcareai-py
MacOS,3.7,amd64,12.0,0.86,107.0,healthcareai-py
Windows,3.7,amd64,12.0,0.85,146.0,healthcareai-py
Linux-Xenial,3.8,amd64,13.0,0.845,56.0,healthcareai-py
Linux-Xenial,3.6,amd64,13.0,0.845,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,13.0,0.82,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,13.0,0.855,45.0,healthcareai-py
Linux-Focal,3.7,amd64,13.0,0.86,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,13.0,0.845,54.0,healthcareai-py
MacOS,3.7,amd64,13.0,0.855,110.0,healthcareai-py
Windows,3.7,amd64,13.0,0.85,146.0,healthcareai-py
Linux-Xenial,3.8,amd64,14.0,0.855,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,14.0,0.87,62.0,healthcareai-py
Linux-Xenial,3.7,amd64,14.0,0.82,54.0,healthcareai-py
Linux-Bionic,3.7,amd64,14.0,0.865,46.0,healthcareai-py
Linux-Focal,3.7,amd64,14.0,0.835,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,14.0,0.895,54.0,healthcareai-py
MacOS,3.7,amd64,14.0,0.85,114.0,healthcareai-py
Windows,3.7,amd64,14.0,0.87,164.0,healthcareai-py
Linux-Xenial,3.8,amd64,15.0,0.815,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,15.0,0.9,68.0,healthcareai-py
Linux-Xenial,3.7,amd64,15.0,0.865,54.0,healthcareai-py
Linux-Bionic,3.7,amd64,15.0,0.89,46.0,healthcareai-py
Linux-Focal,3.7,amd64,15.0,0.87,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,15.0,0.88,51.0,healthcareai-py
MacOS,3.7,amd64,15.0,0.845,115.0,healthcareai-py
Windows,3.7,amd64,15.0,0.84,151.0,healthcareai-py
Linux-Xenial,3.8,amd64,16.0,0.85,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,16.0,0.865,63.0,healthcareai-py
Linux-Xenial,3.7,amd64,16.0,0.855,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,16.0,0.835,49.0,healthcareai-py
Linux-Focal,3.7,amd64,16.0,0.865,46.0,healthcareai-py
Linux-Xenial,3.7,arm64,16.0,0.825,55.0,healthcareai-py
MacOS,3.7,amd64,16.0,0.84,115.0,healthcareai-py
Windows,3.7,amd64,16.0,0.85,140.0,healthcareai-py
Linux-Xenial,3.8,amd64,17.0,0.855,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,17.0,0.89,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,17.0,0.825,54.0,healthcareai-py
Linux-Bionic,3.7,amd64,17.0,0.885,47.0,healthcareai-py
Linux-Focal,3.7,amd64,17.0,0.85,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,17.0,0.845,56.0,healthcareai-py
MacOS,3.7,amd64,17.0,0.855,108.0,healthcareai-py
Windows,3.7,amd64,17.0,0.83,146.0,healthcareai-py
Linux-Xenial,3.8,amd64,18.0,0.87,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,18.0,0.875,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,18.0,0.84,53.0,healthcareai-py
Linux-Bionic,3.7,amd64,18.0,0.845,48.0,healthcareai-py
Linux-Focal,3.7,amd64,18.0,0.88,46.0,healthcareai-py
Linux-Xenial,3.7,arm64,18.0,0.9,51.0,healthcareai-py
MacOS,3.7,amd64,18.0,0.845,110.0,healthcareai-py
Windows,3.7,amd64,18.0,0.86,139.0,healthcareai-py
Linux-Xenial,3.8,amd64,19.0,0.86,56.0,healthcareai-py
Linux-Xenial,3.6,amd64,19.0,0.87,61.0,healthcareai-py
Linux-Xenial,3.7,amd64,19.0,0.87,57.0,healthcareai-py
Linux-Bionic,3.7,amd64,19.0,0.82,48.0,healthcareai-py
Linux-Focal,3.7,amd64,19.0,0.86,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,19.0,0.84,54.0,healthcareai-py
MacOS,3.7,amd64,19.0,0.88,115.0,healthcareai-py
Windows,3.7,amd64,19.0,0.855,157.0,healthcareai-py
Linux-Xenial,3.8,amd64,20.0,0.855,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,20.0,0.855,63.0,healthcareai-py
Linux-Xenial,3.7,amd64,20.0,0.85,53.0,healthcareai-py
Linux-Bionic,3.7,amd64,20.0,0.85,46.0,healthcareai-py
Linux-Focal,3.7,amd64,20.0,0.88,46.0,healthcareai-py
Linux-Xenial,3.7,arm64,20.0,0.875,51.0,healthcareai-py
MacOS,3.7,amd64,20.0,0.86,111.0,healthcareai-py
Windows,3.7,amd64,20.0,0.85,156.0,healthcareai-py
Linux-Xenial,3.8,amd64,21.0,0.87,60.0,healthcareai-py
Linux-Xenial,3.6,amd64,21.0,0.86,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,21.0,0.78,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,21.0,0.835,47.0,healthcareai-py
Linux-Focal,3.7,amd64,21.0,0.835,49.0,healthcareai-py
Linux-Xenial,3.7,arm64,21.0,0.875,53.0,healthcareai-py
MacOS,3.7,amd64,21.0,0.86,114.0,healthcareai-py
Windows,3.7,amd64,21.0,0.875,154.0,healthcareai-py
Linux-Xenial,3.8,amd64,22.0,0.845,59.0,healthcareai-py
Linux-Xenial,3.6,amd64,22.0,0.86,66.0,healthcareai-py
Linux-Xenial,3.7,amd64,22.0,0.86,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,22.0,0.845,48.0,healthcareai-py
Linux-Focal,3.7,amd64,22.0,0.845,46.0,healthcareai-py
Linux-Xenial,3.7,arm64,22.0,0.89,56.0,healthcareai-py
MacOS,3.7,amd64,22.0,0.87,111.0,healthcareai-py
Windows,3.7,amd64,22.0,0.855,156.0,healthcareai-py
Linux-Xenial,3.8,amd64,23.0,0.865,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,23.0,0.85,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,23.0,0.865,57.0,healthcareai-py
Linux-Bionic,3.7,amd64,23.0,0.9,46.0,healthcareai-py
Linux-Focal,3.7,amd64,23.0,0.845,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,23.0,0.855,56.0,healthcareai-py
MacOS,3.7,amd64,23.0,0.865,116.0,healthcareai-py
Windows,3.7,amd64,23.0,0.845,152.0,healthcareai-py
Linux-Xenial,3.8,amd64,24.0,0.885,55.0,healthcareai-py
Linux-Xenial,3.6,amd64,24.0,0.88,62.0,healthcareai-py
Linux-Xenial,3.7,amd64,24.0,0.805,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,24.0,0.89,47.0,healthcareai-py
Linux-Focal,3.7,amd64,24.0,0.875,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,24.0,0.845,52.0,healthcareai-py
MacOS,3.7,amd64,24.0,0.82,112.0,healthcareai-py
Windows,3.7,amd64,24.0,0.83,154.0,healthcareai-py
Linux-Xenial,3.8,amd64,25.0,0.82,55.0,healthcareai-py
Linux-Xenial,3.6,amd64,25.0,0.83,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,25.0,0.845,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,25.0,0.845,47.0,healthcareai-py
Linux-Focal,3.7,amd64,25.0,0.84,49.0,healthcareai-py
Linux-Xenial,3.7,arm64,25.0,0.81,55.0,healthcareai-py
MacOS,3.7,amd64,25.0,0.845,116.0,healthcareai-py
Windows,3.7,amd64,25.0,0.86,148.0,healthcareai-py
Linux-Xenial,3.8,amd64,26.0,0.855,56.0,healthcareai-py
Linux-Xenial,3.6,amd64,26.0,0.845,62.0,healthcareai-py
Linux-Xenial,3.7,amd64,26.0,0.905,53.0,healthcareai-py
Linux-Bionic,3.7,amd64,26.0,0.88,47.0,healthcareai-py
Linux-Focal,3.7,amd64,26.0,0.825,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,26.0,0.865,51.0,healthcareai-py
MacOS,3.7,amd64,26.0,0.86,119.0,healthcareai-py
Windows,3.7,amd64,26.0,0.87,147.0,healthcareai-py
Linux-Xenial,3.8,amd64,27.0,0.865,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,27.0,0.85,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,27.0,0.85,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,27.0,0.85,46.0,healthcareai-py
Linux-Focal,3.7,amd64,27.0,0.85,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,27.0,0.845,52.0,healthcareai-py
MacOS,3.7,amd64,27.0,0.845,121.0,healthcareai-py
Windows,3.7,amd64,27.0,0.905,157.0,healthcareai-py
Linux-Xenial,3.8,amd64,28.0,0.84,56.0,healthcareai-py
Linux-Xenial,3.6,amd64,28.0,0.82,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,28.0,0.855,53.0,healthcareai-py
Linux-Bionic,3.7,amd64,28.0,0.87,46.0,healthcareai-py
Linux-Focal,3.7,amd64,28.0,0.85,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,28.0,0.84,52.0,healthcareai-py
MacOS,3.7,amd64,28.0,0.875,119.0,healthcareai-py
Windows,3.7,amd64,28.0,0.855,155.0,healthcareai-py
Linux-Xenial,3.8,amd64,29.0,0.815,55.0,healthcareai-py
Linux-Xenial,3.6,amd64,29.0,0.88,61.0,healthcareai-py
Linux-Xenial,3.7,amd64,29.0,0.87,58.0,healthcareai-py
Linux-Bionic,3.7,amd64,29.0,0.885,46.0,healthcareai-py
Linux-Focal,3.7,amd64,29.0,0.83,49.0,healthcareai-py
Linux-Xenial,3.7,arm64,29.0,0.88,54.0,healthcareai-py
MacOS,3.7,amd64,29.0,0.845,110.0,healthcareai-py
Windows,3.7,amd64,29.0,0.87,139.0,healthcareai-py
Linux-Xenial,3.8,amd64,30.0,0.86,55.0,healthcareai-py
Linux-Xenial,3.6,amd64,30.0,0.87,62.0,healthcareai-py
Linux-Xenial,3.7,amd64,30.0,0.82,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,30.0,0.82,46.0,healthcareai-py
Linux-Focal,3.7,amd64,30.0,0.855,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,30.0,0.85,52.0,healthcareai-py
MacOS,3.7,amd64,30.0,0.855,118.0,healthcareai-py
Windows,3.7,amd64,30.0,0.875,146.0,healthcareai-py
Linux-Xenial,3.8,amd64,31.0,0.84,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,31.0,0.895,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,31.0,0.855,54.0,healthcareai-py
Linux-Bionic,3.7,amd64,31.0,0.87,47.0,healthcareai-py
Linux-Focal,3.7,amd64,31.0,0.83,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,31.0,0.77,52.0,healthcareai-py
MacOS,3.7,amd64,31.0,0.855,112.0,healthcareai-py
Windows,3.7,amd64,31.0,0.89,160.0,healthcareai-py
Linux-Xenial,3.8,amd64,32.0,0.88,59.0,healthcareai-py
Linux-Xenial,3.6,amd64,32.0,0.88,63.0,healthcareai-py
Linux-Xenial,3.7,amd64,32.0,0.845,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,32.0,0.85,49.0,healthcareai-py
Linux-Focal,3.7,amd64,32.0,0.87,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,32.0,0.88,55.0,healthcareai-py
MacOS,3.7,amd64,32.0,0.81,112.0,healthcareai-py
Windows,3.7,amd64,32.0,0.87,156.0,healthcareai-py
Linux-Xenial,3.8,amd64,33.0,0.895,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,33.0,0.87,61.0,healthcareai-py
Linux-Xenial,3.7,amd64,33.0,0.865,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,33.0,0.865,47.0,healthcareai-py
Linux-Focal,3.7,amd64,33.0,0.84,46.0,healthcareai-py
Linux-Xenial,3.7,arm64,33.0,0.875,55.0,healthcareai-py
MacOS,3.7,amd64,33.0,0.815,113.0,healthcareai-py
Windows,3.7,amd64,33.0,0.865,156.0,healthcareai-py
Linux-Xenial,3.8,amd64,34.0,0.85,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,34.0,0.9,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,34.0,0.865,58.0,healthcareai-py
Linux-Bionic,3.7,amd64,34.0,0.845,49.0,healthcareai-py
Linux-Focal,3.7,amd64,34.0,0.85,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,34.0,0.85,52.0,healthcareai-py
MacOS,3.7,amd64,34.0,0.84,109.0,healthcareai-py
Windows,3.7,amd64,34.0,0.845,143.0,healthcareai-py
Linux-Xenial,3.8,amd64,35.0,0.86,62.0,healthcareai-py
Linux-Xenial,3.6,amd64,35.0,0.86,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,35.0,0.87,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,35.0,0.86,46.0,healthcareai-py
Linux-Focal,3.7,amd64,35.0,0.82,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,35.0,0.85,54.0,healthcareai-py
MacOS,3.7,amd64,35.0,0.915,114.0,healthcareai-py
Windows,3.7,amd64,35.0,0.855,153.0,healthcareai-py
Linux-Xenial,3.8,amd64,36.0,0.85,59.0,healthcareai-py
Linux-Xenial,3.6,amd64,36.0,0.85,66.0,healthcareai-py
Linux-Xenial,3.7,amd64,36.0,0.875,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,36.0,0.88,48.0,healthcareai-py
Linux-Focal,3.7,amd64,36.0,0.865,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,36.0,0.86,55.0,healthcareai-py
MacOS,3.7,amd64,36.0,0.84,107.0,healthcareai-py
Windows,3.7,amd64,36.0,0.86,154.0,healthcareai-py
Linux-Xenial,3.8,amd64,37.0,0.85,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,37.0,0.865,60.0,healthcareai-py
Linux-Xenial,3.7,amd64,37.0,0.835,54.0,healthcareai-py
Linux-Bionic,3.7,amd64,37.0,0.89,47.0,healthcareai-py
Linux-Focal,3.7,amd64,37.0,0.865,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,37.0,0.875,60.0,healthcareai-py
MacOS,3.7,amd64,37.0,0.84,118.0,healthcareai-py
Windows,3.7,amd64,37.0,0.905,145.0,healthcareai-py
Linux-Xenial,3.8,amd64,38.0,0.88,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,38.0,0.85,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,38.0,0.87,58.0,healthcareai-py
Linux-Bionic,3.7,amd64,38.0,0.89,49.0,healthcareai-py
Linux-Focal,3.7,amd64,38.0,0.875,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,38.0,0.805,65.0,healthcareai-py
MacOS,3.7,amd64,38.0,0.86,114.0,healthcareai-py
Windows,3.7,amd64,38.0,0.865,158.0,healthcareai-py
Linux-Xenial,3.8,amd64,39.0,0.86,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,39.0,0.815,63.0,healthcareai-py
Linux-Xenial,3.7,amd64,39.0,0.85,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,39.0,0.8,47.0,healthcareai-py
Linux-Focal,3.7,amd64,39.0,0.885,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,39.0,0.865,57.0,healthcareai-py
MacOS,3.7,amd64,39.0,0.88,113.0,healthcareai-py
Windows,3.7,amd64,39.0,0.89,156.0,healthcareai-py
Linux-Xenial,3.8,amd64,40.0,0.78,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,40.0,0.865,64.0,healthcareai-py
Linux-Xenial,3.7,amd64,40.0,0.86,57.0,healthcareai-py
Linux-Bionic,3.7,amd64,40.0,0.845,47.0,healthcareai-py
Linux-Focal,3.7,amd64,40.0,0.83,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,40.0,0.87,53.0,healthcareai-py
MacOS,3.7,amd64,40.0,0.855,113.0,healthcareai-py
Windows,3.7,amd64,40.0,0.86,150.0,healthcareai-py
Linux-Xenial,3.8,amd64,41.0,0.82,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,41.0,0.86,63.0,healthcareai-py
Linux-Xenial,3.7,amd64,41.0,0.875,57.0,healthcareai-py
Linux-Bionic,3.7,amd64,41.0,0.855,49.0,healthcareai-py
Linux-Focal,3.7,amd64,41.0,0.855,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,41.0,0.845,57.0,healthcareai-py
MacOS,3.7,amd64,41.0,0.87,113.0,healthcareai-py
Windows,3.7,amd64,41.0,0.855,160.0,healthcareai-py
Linux-Xenial,3.8,amd64,42.0,0.855,59.0,healthcareai-py
Linux-Xenial,3.6,amd64,42.0,0.86,67.0,healthcareai-py
Linux-Xenial,3.7,amd64,42.0,0.82,54.0,healthcareai-py
Linux-Bionic,3.7,amd64,42.0,0.855,50.0,healthcareai-py
Linux-Focal,3.7,amd64,42.0,0.84,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,42.0,0.835,53.0,healthcareai-py
MacOS,3.7,amd64,42.0,0.855,120.0,healthcareai-py
Windows,3.7,amd64,42.0,0.855,152.0,healthcareai-py
Linux-Xenial,3.8,amd64,43.0,0.86,59.0,healthcareai-py
Linux-Xenial,3.6,amd64,43.0,0.865,65.0,healthcareai-py
Linux-Xenial,3.7,amd64,43.0,0.865,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,43.0,0.845,46.0,healthcareai-py
Linux-Focal,3.7,amd64,43.0,0.845,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,43.0,0.865,55.0,healthcareai-py
MacOS,3.7,amd64,43.0,0.88,117.0,healthcareai-py
Windows,3.7,amd64,43.0,0.825,152.0,healthcareai-py
Linux-Xenial,3.8,amd64,44.0,0.87,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,44.0,0.865,67.0,healthcareai-py
Linux-Xenial,3.7,amd64,44.0,0.84,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,44.0,0.875,46.0,healthcareai-py
Linux-Focal,3.7,amd64,44.0,0.88,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,44.0,0.88,53.0,healthcareai-py
MacOS,3.7,amd64,44.0,0.84,120.0,healthcareai-py
Windows,3.7,amd64,44.0,0.855,142.0,healthcareai-py
Linux-Xenial,3.8,amd64,45.0,0.865,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,45.0,0.83,63.0,healthcareai-py
Linux-Xenial,3.7,amd64,45.0,0.885,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,45.0,0.845,47.0,healthcareai-py
Linux-Focal,3.7,amd64,45.0,0.875,47.0,healthcareai-py
Linux-Xenial,3.7,arm64,45.0,0.88,55.0,healthcareai-py
MacOS,3.7,amd64,45.0,0.88,116.0,healthcareai-py
Windows,3.7,amd64,45.0,0.87,138.0,healthcareai-py
Linux-Xenial,3.8,amd64,46.0,0.89,59.0,healthcareai-py
Linux-Xenial,3.6,amd64,46.0,0.82,68.0,healthcareai-py
Linux-Xenial,3.7,amd64,46.0,0.865,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,46.0,0.83,47.0,healthcareai-py
Linux-Focal,3.7,amd64,46.0,0.835,46.0,healthcareai-py
Linux-Xenial,3.7,arm64,46.0,0.84,58.0,healthcareai-py
MacOS,3.7,amd64,46.0,0.855,118.0,healthcareai-py
Windows,3.7,amd64,46.0,0.825,139.0,healthcareai-py
Linux-Xenial,3.8,amd64,47.0,0.845,58.0,healthcareai-py
Linux-Xenial,3.6,amd64,47.0,0.8,63.0,healthcareai-py
Linux-Xenial,3.7,amd64,47.0,0.86,56.0,healthcareai-py
Linux-Bionic,3.7,amd64,47.0,0.835,50.0,healthcareai-py
Linux-Focal,3.7,amd64,47.0,0.86,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,47.0,0.8,56.0,healthcareai-py
MacOS,3.7,amd64,47.0,0.87,121.0,healthcareai-py
Windows,3.7,amd64,47.0,0.87,145.0,healthcareai-py
Linux-Xenial,3.8,amd64,48.0,0.845,57.0,healthcareai-py
Linux-Xenial,3.6,amd64,48.0,0.855,63.0,healthcareai-py
Linux-Xenial,3.7,amd64,48.0,0.87,55.0,healthcareai-py
Linux-Bionic,3.7,amd64,48.0,0.89,49.0,healthcareai-py
Linux-Focal,3.7,amd64,48.0,0.855,49.0,healthcareai-py
Linux-Xenial,3.7,arm64,48.0,0.825,59.0,healthcareai-py
MacOS,3.7,amd64,48.0,0.825,116.0,healthcareai-py
Windows,3.7,amd64,48.0,0.835,143.0,healthcareai-py
Linux-Xenial,3.8,amd64,49.0,0.87,56.0,healthcareai-py
Linux-Xenial,3.6,amd64,49.0,0.89,66.0,healthcareai-py
Linux-Xenial,3.7,amd64,49.0,0.86,57.0,healthcareai-py
Linux-Bionic,3.7,amd64,49.0,0.86,47.0,healthcareai-py
Linux-Focal,3.7,amd64,49.0,0.87,45.0,healthcareai-py
